iteration,diff,diff2
144,0.0163713948109176,0.0419217394296672
145,0.0138783197730419,0.0348508593506271
146,0.0603306224900564,0.138569918080146
147,0.125216712245816,0.288532588231952
148,0.101280773819028,0.23298487980008
149,0.00371461025815734,0.015153445378428
150,0.0908367949204774,0.212774140554442
151,0.0476000298487946,0.110413514689555
152,0.0852585013071945,0.197925934247494
153,0.00935606979115278,0.0247432533651572
154,0.0992034848583643,0.227458622406354
155,0.0381533559311862,0.0881864825029322
156,0.0712096976211996,0.163790334764303
157,0.00308677456963835,0.0146876110206688
158,0.0938016775091057,0.215785469652093
159,0.074726985976838,0.171944370273144
160,0.0748941271261572,0.172688190568469
161,0.0649187203272277,0.149505246694875
162,0.00581038962017999,0.0163750564869202
163,0.0276806730414307,0.0652987864910451
164,0.0300556337789146,0.0716488455434659
165,0.0468449369225823,0.108343157924171
166,0.0109418336042069,0.0264481873618348
167,0.057163307812516,0.131594818703196
168,0.0329022878677563,0.0759636820615454
169,0.0917881350889473,0.211288609876515
170,0.0960981821605174,0.222038703710263
171,0.02485204566905,0.057703739135065
172,0.0694389916679228,0.159492914566929
173,0.108613938325988,0.249264433383195
174,0.0475644684546523,0.109235928619263
175,0.0751259684412844,0.173516323421338
176,0.0288370264078424,0.0671812944980133
177,0.0198475514806944,0.0483984839415313
178,0.0231088779532058,0.0542478267649448
179,0.0145333147756759,0.0348968450551454
180,0.083144934958213,0.191201371722853
181,0.0535036195908987,0.123541694251468
182,0.0309168509405282,0.0717426239737584
183,0.0773102726523405,0.177745015671307
184,0.018050775995988,0.0429941653198643
185,0.242535553673576,0.558081038483953
186,0.0796199831210913,0.183462384136923
187,0.0415651449132923,0.0957576914942035
188,0.00732769287246526,0.0226534424860931
189,0.0509391350766464,0.120922672122155
190,0.00127039731566958,0.00932151954664854
191,0.0196735568528226,0.0459814099592841
192,0.0371329656240817,0.0855299469688117
193,0.0762547483962095,0.175923942605281
194,0.0591336905818167,0.137121981656482
195,0.0919139039345964,0.213768782492233
196,0.00844981634767805,0.0209389886640823
197,0.0647852946639631,0.14892473380924
198,0.144331007146604,0.331962459047867
199,0.0964312218122956,0.221357925180638
200,0.0138636834140726,0.0341101333559178
201,0.0207906876180317,0.0485385933058146
202,0.0673186262671805,0.154800416213013
203,0.0555278186057535,0.127783762566985
204,0.0612432677282158,0.141019312768362
205,0.0648256646907015,0.148959888283328
206,0.0331371753836009,0.0774978598615599
207,0.0140983194439173,0.0334347433189904
208,0.101361813971351,0.233006893355421
209,0.0943440035024992,0.216832829280336
210,0.0539778781255933,0.124781383654818
211,0.020977240777853,0.0495644906411936
212,0.0911185813160813,0.209980024380343
213,0.00485682616722727,0.0168410993231361
214,0.0210145752914599,0.050256042151571
215,0.0198274970443606,0.0467415746408995
216,0.00696791000154917,0.0186998496268032
217,0.0369289471239114,0.085321430768705
218,0.0220738870766155,0.0520344846621508
219,0.0180510653198951,0.0420976799433614
220,0.0242527933380501,0.0577807852292155
221,0.00127534897485759,0.00980442558610466
222,0.011598394466219,0.0275972144357722
223,0.0317775229912911,0.0742935723444698
224,0.039289832457726,0.0902783498323443
225,0.0453336805161655,0.106420380149599
226,0.00679730246579879,0.0169318000336911
227,0.0237199085331952,0.0555279852015274
228,0.0017784255283857,0.00788339091106111
229,0.0166733962007584,0.0394993775524504
230,0.0512138356376681,0.117778450056215
231,0.00760065849759206,0.0182229746060618
232,0.0642535115195955,0.147481645377234
233,0.00631543406549895,0.0176107171070586
234,0.0359053968939094,0.0826628318202915
235,0.0182616152218458,0.043391657247619
236,0.0560854522817067,0.128740637112103
237,0.0125455937122183,0.0301107472597777
238,0.0382786012907559,0.0884926976414752
239,0.0574229171025138,0.133496069345058
240,0.0875107116735734,0.200672814088196
241,0.0202382734390056,0.0475165250465739
242,0.0124093536419139,0.0288873672675222
243,0.0800474034591616,0.1846730755191
244,0.0138330091682093,0.0325411218307725
245,0.0635930514904999,0.146253632638655
246,0.0280644866151079,0.065500273117245
247,0.00789547215032371,0.0198182862923693
248,0.119300455686243,0.276635597888213
249,0.0275614773312327,0.0640150134110408
250,0.00856304965503796,0.0215949461034291
251,0.0434449486415502,0.0999070146370358
252,0.0297484257880001,0.0693127658745665
253,0.0283574664946542,0.0670915799364249
254,0.0216643629720465,0.0507633092097272
255,0.044816798841552,0.1029498202501
256,0.0170522990654689,0.0402901340767284
257,0.0325846948807964,0.0751796601806895
258,0.0496222933484063,0.113961990215955
259,0.00550036055007297,0.0139996545393043
260,0.00158763882865287,0.00927918373448344
261,0.0485586296040879,0.112346777880786
262,0.0499479773494755,0.11502660679841
263,0.0372182236160512,0.0859518488243951
264,0.0227783388379521,0.0526447348007852
265,0.0306731024967632,0.0707014124451234
266,0.0151273723439544,0.0367845374150526
267,0.0279721522154119,0.0644583623904715
268,0.148969865429237,0.344064981720693
269,0.133801459114849,0.308989594451095
270,0.00647829537734879,0.0171146275606859
271,0.00233864775137249,0.00921153849307775
272,0.0402968789014722,0.0927146339618351
273,0.0130629706118981,0.0303157793305772
274,0.0283282846142754,0.0653456880157884
275,0.00781424220345173,0.0186829375093023
276,0.0338462541391777,0.0778351324878792
277,0.0609991643328129,0.140677965004395
278,0.0295050425618371,0.0682857193648685
279,0.00456217893902533,0.01185502779117
280,0.0424966535164089,0.0982281291988296
281,0.0176890235758549,0.0422219605648422
282,0.00519999992587827,0.0151155810698651
283,0.0526614113528865,0.120819251571211
284,0.0428259173248051,0.0984408583760071
285,0.00676387802111833,0.0175936534658613
286,0.00348871700583686,0.0096101037225731
287,0.0318383735344838,0.073467761456336
288,0.101388753507976,0.23370957257208
289,0.0519004170215567,0.120574325081836
290,0.0454106930041291,0.10523474349054
291,0.0517664618211455,0.119378757048466
292,0.0252353389201971,0.0584921671148666
293,0.0238727973130892,0.055301998425
294,0.0158674094747937,0.0369143603995269
295,0.0212164745592389,0.0489611442989173
296,0.00885170550336056,0.0211075678727529
297,0.0397320466834827,0.09153157432411
298,0.0297625760596247,0.0686101262886819
299,0.00928030257020396,0.0220239772645816
300,0.0184299887745141,0.0440537705103486
301,0.00716217262740315,0.0181860119654887
302,0.0642898998889194,0.147760354203688
303,0.00151347673740077,0.00549078575801795
304,0.0355639490318111,0.0817445966921747
305,0.0128076805652171,0.0310283955033408
306,0.078521840159496,0.180500398245522
307,0.027078419286525,0.0623790132139197
308,0.00577331235341205,0.0152459287863343
309,0.00078255945749528,0.00627886415268072
310,0.0695615013464561,0.160611444570871
311,0.0103725644971888,0.0255176066904478
312,0.0193264101652346,0.045493804044126
313,0.00249791653372711,0.00848384070237397
314,0.0346287495634101,0.0798142757261665
315,0.0175102847622526,0.0405564953389505
316,0.0351614497149484,0.0811664853221737
317,0.0503906658335467,0.115698399849424
318,0.0204032793670166,0.0472291550793985
319,0.0263503396151918,0.0607559801995737
320,0.0390564663060928,0.0896409345395095
321,0.0402199760464725,0.0930309921752603
322,0.0119390362234242,0.0280253347301895
323,0.0230101217654948,0.0534163541640073
324,0.0199943476100373,0.046910831374394
325,0.0149712919886866,0.0347760034124787
326,0.0678334932328823,0.158033559153885
327,0.0295519565364089,0.0683930259598528
328,0.00140912826616102,0.00663841102075878
329,0.0141293887152329,0.0330956019611287
330,0.0300579301822097,0.06975477810491
331,0.0198478543857021,0.0457936318580069
332,0.0359173616262467,0.0831505299676758
333,0.0116189296733467,0.0279968003142134
334,0.0165059985073128,0.0389525615087543
335,0.0100968770276779,0.0243646214362282
336,0.0470683845588411,0.108903092382259
337,0.0433190897103657,0.0997187028936969
338,0.0094351753360371,0.0227466242057527
339,0.00733190730038302,0.0174606874013522
340,0.0257788143824627,0.0598984024424576
341,0.0148571117786531,0.0345351538739712
342,0.0031236009750728,0.010333292894724
343,0.0221502832891645,0.0510454048468421
344,0.00496077567316888,0.0140403747944221
345,0.00332194685793752,0.00904096848991205
346,0.00804594232261024,0.0192503522711885
347,0.0146389634140576,0.0341402405307686
348,0.0130134609568699,0.030375411527497
349,0.0307500656676609,0.0749130537108331
350,0.0109958324388231,0.0273759449381474
351,0.0278797557266017,0.0641448833291861
352,0.00129741914231563,0.00573255929654232
353,0.0449567473608425,0.10412596663607
354,0.0309309973228693,0.0711272083342707
355,0.0228455483538426,0.0528914022293622
356,0.0172360914109788,0.0401862238874749
357,0.0148881746884513,0.0343898696154064
358,0.0314834561818884,0.0724225868784519
359,0.00200018020152015,0.00648004756957508
360,0.0525930292912733,0.120724739326278
361,0.0259880879848993,0.0600943506664484
362,0.0272867877079364,0.0632841802640843
363,0.0136407000539975,0.0314803228191661
364,0.00465975231126947,0.0120282421056459
365,0.00999672972483268,0.0250118036240794
366,0.0144133724383693,0.0336654494755255
367,0.0235206459483095,0.0544337036788921
368,0.0255493747302324,0.0592207706740523
369,0.0398587451850005,0.0919824574247329
370,0.0214173632248134,0.0494206682628076
371,0.0406584624531945,0.0939024356444103
372,0.00250154084807264,0.00701079832450476
373,0.0282727248754071,0.0656792873539831
374,0.0426100774989777,0.0983522576411636
375,0.0179320237449332,0.0413852552622819
376,0.0449302882468032,0.103488040914465
377,0.00321790135821232,0.00912504830343738
378,0.00390843815110031,0.0129861273337639
379,0.0316404286481742,0.0730510232105285
380,0.00680044945542591,0.0168286413470064
381,0.00747033911086703,0.0178002192482116
382,0.015943258877158,0.0374035043341876
383,0.0135195841739773,0.031635984038466
384,0.0261439970247466,0.0599742527880613
385,0.0132973249493489,0.0310779824790343
386,0.017089682563963,0.0397243639769767
387,0.00412312955454297,0.0102167764695565
388,0.0197468818586799,0.0456381308638115
389,0.0491269611129468,0.113956387503641
390,0.0422675450905388,0.0970990053239601
391,0.00825414531938407,0.0196956092537447
392,0.0453272231161179,0.104440624152829
393,0.000928190434663634,0.00616888417929239
394,0.0111638561358802,0.026093973683821
395,0.0495063638264668,0.113599679678961
396,0.0231544261800991,0.0537299047874215
397,0.0492610761746448,0.113310222258168
398,0.0172319124118161,0.0400723063439244
399,0.0185799560637321,0.0433974332773008
400,0.0126254075724006,0.0299424584082552
401,0.0281681440050789,0.0650271719394105
402,0.0100159024008519,0.0238719409242439
403,0.00518909409862545,0.0124582889166308
404,0.00962567709161988,0.022461800762856
405,0.0104395367522017,0.0249095955728198
406,0.00419975559344721,0.0114177297882074
407,0.0345638085621687,0.0793019140727867
408,0.0305324323752245,0.0708348893348204
409,0.0247609384088037,0.0575748431112295
410,0.0182705383089683,0.0424483711358084
411,0.0227879628610594,0.0532625534586877
412,0.0231394738371904,0.0536656410511533
413,0.0111105838696943,0.0261500280465834
414,0.0309262253827143,0.0716015779301337
415,0.00330567485450217,0.0100123954302977
416,0.0269199956777726,0.0621212507501678
417,0.0185287476795111,0.0426831778545555
418,0.00310672941033374,0.00943149150601229
419,0.0081098618208415,0.0189144006841387
420,0.0241497886018749,0.0560998254691625
421,0.00977051829586628,0.0232424846598968
422,0.0817450168493821,0.189512414929592
423,0.0151293462791671,0.0371289754376312
424,0.0299565792337404,0.0690698537385981
425,0.0244492478499296,0.0564922629750362
426,0.00968134965316381,0.0230595793988055
427,0.0323102429269113,0.0741242435554968
428,0.0323945356972501,0.0744669998026944
429,0.0136402883723719,0.0321188135147975
430,0.0144121005506435,0.0341207854285535
431,0.0479414885685259,0.110715338421435
432,0.0267964201488553,0.0621673385435031
433,0.00318057021600282,0.00823657384283509
434,0.0393920577061664,0.090376202918259
435,0.0183326774995294,0.0423281773061268
436,0.017014053414826,0.0393567820962259
437,0.0157376758944281,0.0362659392311722
438,0.0537180650249951,0.123888551002243
439,0.0191728877511252,0.0445035706944219
440,0.00585272181157848,0.0138921461956584
441,0.0170506794453331,0.0398395540530998
442,0.044481538520003,0.102297163798759
443,0.0432470057158127,0.102439482978944
444,0.148715621069769,0.341924685775926
445,0.0200856558178657,0.0463035774330531
446,0.0198292777966032,0.0460395163920727
447,0.024620437841719,0.0569224346528403
448,0.00606431996847334,0.0145223538013695
449,0.0617362106518016,0.143846470204104
450,0.0480027358910462,0.111097019935222
451,0.0115573457986642,0.0270343549921322
452,0.0278907204148879,0.0641233067482783
453,0.0120122427244951,0.0279076200067436
454,0.0332087391853122,0.0762522166953778
455,0.00564786229018921,0.0139192099917575
456,0.0158108380126407,0.0365120229432705
457,0.0396078442055767,0.0916416467612509
458,0.0164691347749226,0.0380719970947575
459,0.0525379985583925,0.121283866010928
460,0.0058340130257335,0.0140274546406784
461,0.0146048990239365,0.0338144585373415
462,0.00858134514159303,0.0200558336956713
463,0.0189893016417955,0.0437101178750299
464,0.0118272407078166,0.0275266155807633
465,0.0121650187867459,0.0281026223520729
466,0.0145169854000073,0.0337633663633923
467,0.0188140119555698,0.0442017062855028
468,0.0258944469305078,0.0600900120726856
469,0.0157242724975646,0.0365544444638521
470,0.0116911978854546,0.027143337653455
471,0.0197477422243253,0.0454918315515915
472,0.000607146388180713,0.00501070456860848
473,0.00427314835670245,0.0106357141772994
474,0.065027266707574,0.15078815386495
475,0.00785946183630415,0.0183493978147924
476,0.0088451608027782,0.0208657475209043
477,0.0125788319407434,0.02928652432877
478,0.00704260113911914,0.0167098950773936
479,0.0210653839068584,0.0490299098908907
480,0.0373404665698587,0.0857187707889727
481,0.0476510238608654,0.110038572832709
482,0.00209584958753339,0.00574960604436796
483,0.00439728330201206,0.0109094847244576
484,0.0550195624326051,0.128218830298538
485,0.0296710367221209,0.0693843845632706
486,0.0260834065060038,0.0599276484029719
487,0.0160794882381055,0.0372655351088144
488,0.0343040570251247,0.0801202817104926
489,0.0396576310618428,0.0913914436966375
490,0.00596510364738378,0.0143341743313914
491,0.0146033464367861,0.0338115687512993
492,0.00378979387377854,0.0104953842350956
493,0.0375025020818356,0.0859941182885838
494,0.018968520468448,0.0440457521207791
495,0.0186467131493231,0.0428985164051303
496,0.0270168950968497,0.0620112474088254
497,0.00682016013577424,0.0167765969545173
498,0.0289677448465113,0.0667814681802367
499,0.00612965826489642,0.0145771797254447
500,0.00303811636588591,0.00760651954033076
